tweet,brand_product,sentiment,tweet_tokens,hashtag_count,mention_count,weblink_count,tweet_length,punct_count
WOW! Apple pop up store downtown #Austin projecting 1/4 million+ profits this weekend alone! They may stay past this weekend #SXSW,Apple,1,"['wow', 'apple', 'pop', 'store', 'downtown', 'austin', 'projecting', '14', 'million', 'profit', 'weekend', 'alone', 'may', 'stay', 'past', 'weekend', 'sxsw']",2,0,0,21,4
OMG. Apple pop-up retail at #sxsw? Please let them have a full palette of iPad2's and a truck parked out back,iPad,1,"['omg', 'apple', 'popup', 'retail', 'sxsw', 'please', 'let', 'full', 'palette', 'ipad2s', 'truck', 'parked', 'back']",1,0,0,21,4
Use Google profile or FB as entry point? FB too personal? Try Digg or Google Reader to draw people in. #hireme #sxsw,Google,1,"['use', 'google', 'profile', 'fb', 'entry', 'point', 'fb', 'personal', 'try', 'digg', 'google', 'reader', 'draw', 'people', 'hireme', 'sxsw']",2,0,0,22,3
#SXSW hire qualified and talented women consciously early on in #startups to achieve success - Google did!,Google,1,"['sxsw', 'hire', 'qualified', 'talented', 'woman', 'consciously', 'early', 'startup', 'achieve', 'success', 'google']",2,0,0,16,2
Has anyone read or heard anything about Google Circles? #sxsw,Google,0,"['anyone', 'read', 'heard', 'anything', 'google', 'circle', 'sxsw']",1,0,0,10,1
if you are ready to take your tech geekdom to a whole new level at #sxsw you will need the Twitter or Google hi-tops {link},Google,1,"['ready', 'take', 'tech', 'geekdom', 'whole', 'new', 'level', 'sxsw', 'need', 'twitter', 'google', 'hitops', 'link']",1,0,1,25,1
"wow, apple really thought about it and #SXSW - {link}",Apple,1,"['wow', 'apple', 'really', 'thought', 'sxsw', 'link']",1,0,1,9,2
LOL 2 true RT @mention It's official: people using the iPad 2 to take photos just look weird. #SXSW,iPad,0,"['lol', '2', 'true', 'rt', 'mention', 'official', 'people', 'using', 'ipad', '2', 'take', 'photo', 'look', 'weird', 'sxsw']",1,1,0,19,3
YES PLEASE RT@mention At #SXSW and want to win an iPad? Get on the case with @mention @mention and @mentionR,iPad,1,"['yes', 'please', 'rtmention', 'sxsw', 'want', 'win', 'ipad', 'get', 'case', 'mention', 'mention', 'mentionr']",1,4,0,20,1
Did anyone see/visit the temporary Apple Store at #SXSW ?,Apple,1,"['anyone', 'seevisit', 'temporary', 'apple', 'store', 'sxsw', '']",1,0,0,9,2
Has anyone seen the pop up stores in Austin like CNN restaurant and Apple plus all the food trucks? #sxsw #apple,Apple,0,"['anyone', 'seen', 'pop', 'store', 'austin', 'like', 'cnn', 'restaurant', 'apple', 'plus', 'food', 'truck', 'sxsw', 'apple']",2,0,0,21,1
"Ah, a nice simple idea. RT @mention Hello, Holler Gram! Get to know @mention new iPad app {link} #hollergram #sxsw",iPad or iPhone App,1,"['ah', 'nice', 'simple', 'idea', 'rt', 'mention', 'hello', 'holler', 'gram', 'get', 'know', 'mention', 'new', 'ipad', 'app', 'link', 'hollergram', 'sxsw']",2,2,1,20,4
Does apple stay in downtown Austin? I think yes. @mention Apple's popup #SXSW store - Detail belies 2wk lifespan {link},Apple,0,"['apple', 'stay', 'downtown', 'austin', 'think', 'yes', 'mention', 'apple', 'popup', 'sxsw', 'store', 'detail', 'belies', '2wk', 'lifespan', 'link']",1,1,1,19,4
Trying the Steve Wozniak drink free thanks to Google #H4ckers #SXSW @mention Speakeasy {link},Google,1,"['trying', 'steve', 'wozniak', 'drink', 'free', 'thanks', 'google', 'h4ckers', 'sxsw', 'mention', 'speakeasy', 'link']",2,1,1,14,0
"Temp Apple Store 6th St Austin #sxsw closed for night ""they're out of stuff' says Austin cops barring the door!",Apple,0,"['temp', 'apple', 'store', '6th', 'st', 'austin', 'sxsw', 'closed', 'night', 'theyre', 'stuff', 'say', 'austin', 'cop', 'barring', 'door']",1,0,0,20,4
Temp Apple store in Austin has quite a few #iPAD2 left... #SXSW,Apple,0,"['temp', 'apple', 'store', 'austin', 'quite', 'ipad2', 'left', 'sxsw']",2,0,0,12,3
Temp Apple store is killing it in Austin. Selling out early EVERY day. #sxsw,Apple,1,"['temp', 'apple', 'store', 'killing', 'austin', 'selling', 'early', 'every', 'day', 'sxsw']",1,0,0,14,2
The #apple store popped up at #sxsw with a huge crowd waiting for the geek dreams to come true. {link},Apple,1,"['apple', 'store', 'popped', 'sxsw', 'huge', 'crowd', 'waiting', 'geek', 'dream', 'come', 'true', 'link']",2,0,1,20,1
"Temp Apple store set up in downtown #Austin. via @mention Before It Even Begins, Apple Wins #SXSW {link} dtph.com",Apple,0,"['temp', 'apple', 'store', 'set', 'downtown', 'austin', 'via', 'mention', 'even', 'begin', 'apple', 'win', 'sxsw', 'link', 'dtphcom']",2,1,1,19,3
#sxsw live stream not working on iPad #fail {link},iPad,0,"['sxsw', 'live', 'stream', 'working', 'ipad', 'fail', 'link']",2,0,1,9,0
SXSW Apple Survival Kit - Im taking more apple stuff with me to #sxsw than I am clothes {link},Apple,1,"['sxsw', 'apple', 'survival', 'kit', 'im', 'taking', 'apple', 'stuff', 'sxsw', 'clothes', 'link']",1,0,1,18,1
Hmm... the sxsw.com/interactive/live stream isn't ipad/mobile compatible. Maybe next year. #sxsw,iPad,0,"['hmm', 'sxswcominteractivelive', 'stream', 'isnt', 'ipadmobile', 'compatible', 'maybe', 'next', 'year', 'sxsw']",1,0,0,11,10
Let's make that a temp-to-hire position RT @mention Apple to open temporary store for #SXSW at 6th and Congress {link},Apple,0,"['let', 'make', 'temptohire', 'position', 'rt', 'mention', 'apple', 'open', 'temporary', 'store', 'sxsw', '6th', 'congress', 'link']",1,1,1,20,3
"Used to be that only the small upstarts (Twitter) played at SXSW. Not the big guys making moves: Apple, Google. #sxsw",Apple,0,"['used', 'small', 'upstart', 'twitter', 'played', 'sxsw', 'big', 'guy', 'making', 'move', 'apple', 'google', 'sxsw']",1,0,0,21,6
Third time the charm?>>> #Google to launch new social network at #SXSW? - CNET News {link},Google,1,"['third', 'time', 'charm', 'google', 'launch', 'new', 'social', 'network', 'sxsw', 'cnet', 'news', 'link']",2,0,1,15,6
Yay! Love the iPad 2! Perfectly portable for all of the travel we've been doing! Thanks #sxsw pop-up store!,iPad,1,"['yay', 'love', 'ipad', '2', 'perfectly', 'portable', 'travel', 'weve', 'thanks', 'sxsw', 'popup', 'store']",1,0,0,19,6
Looks like the line for the Apple pop-up store on Congress Ave is already down to the end of the block.. #SXSW #SteveJobsWins,Apple,1,"['look', 'like', 'line', 'apple', 'popup', 'store', 'congress', 'ave', 'already', 'end', 'block', 'sxsw', 'stevejobswins']",2,0,0,23,3
Gotta love this #SXSW Google Calendar featuring top parties/ show cases to check out. RT @mention via @mention =>{link},Other Google product or service,1,"['gotta', 'love', 'sxsw', 'google', 'calendar', 'featuring', 'top', 'party', 'show', 'case', 'check', 'rt', 'mention', 'via', 'mention', 'link']",1,2,1,19,2
"Looks like this was a fun session at #SXSW: ""Mistakes Made Building Nextflix for iPhone"": {link}",iPad or iPhone App,1,"['look', 'like', 'fun', 'session', 'sxsw', 'mistake', 'made', 'building', 'nextflix', 'iphone', 'link']",1,0,1,16,4
Front Gate Tickets Present The Morning After Party 3/18 https://sites.google.com/site/frontgatesxsw11/ #SXSW Music,Google,0,"['front', 'gate', 'ticket', 'present', 'morning', 'party', '318', 'httpssitesgooglecomsitefrontgatesxsw11', 'sxsw', 'music']",1,0,0,12,9
"I may have to hide all #SXSW tweets. I think the Apple pop-up store was the final straw. Yes, I'm jealous.",Apple,1,"['may', 'hide', 'sxsw', 'tweet', 'think', 'apple', 'popup', 'store', 'final', 'straw', 'yes', 'im', 'jealous']",1,0,0,21,6
Would like to know which LBS app I downloaded has commandeered my iPhone's geolocation setting & won't relinquish. #batterykiller #SXSW,iPad or iPhone App,0,"['would', 'like', 'know', 'lb', 'app', 'downloaded', 'commandeered', 'iphones', 'geolocation', 'setting', 'wont', 'relinquish', 'batterykiller', 'sxsw']",2,0,0,19,4
Good place to test it. Will it be edgy enough? @mention Q2 - Google's check in offers? Testing at #sxsw {link} #smccolumbus,Google,0,"['good', 'place', 'test', 'edgy', 'enough', 'mention', 'q2', 'google', 'check', 'offer', 'testing', 'sxsw', 'link', 'smccolumbus']",2,1,1,21,5
"#SXSW come to the #privacybootcamp for startups with @mention @mention Google, Facebook in ACC 9ABC. Starting now. #sxswi",Google,0,"['sxsw', 'come', 'privacybootcamp', 'startup', 'mention', 'mention', 'google', 'facebook', 'acc', '9abc', 'starting', 'sxswi']",3,2,0,18,3
Brains are to zombies like content is to google - @mention quoted by @mention #contentrules #sxsw,Google,0,"['brain', 'zombie', 'like', 'content', 'google', 'mention', 'quoted', 'mention', 'contentrules', 'sxsw']",2,2,0,15,1
"Brains are to zombies like content is to Google - ""Content Rules"" @mention #SXSW",Google,0,"['brain', 'zombie', 'like', 'content', 'google', 'content', 'rule', 'mention', 'sxsw']",1,1,0,13,3
The Google Tv to IPad App: the connected tv experience talk was super rad! #sxsw #sxsw11,iPad or iPhone App,1,"['google', 'tv', 'ipad', 'app', 'connected', 'tv', 'experience', 'talk', 'super', 'rad', 'sxsw', 'sxsw11']",2,0,0,16,2
every time u hold yur ipad 2 up in the air to snap a pic it reminds me of a priest holding up a bible. except designed in california. #sxsw,iPad,0,"['every', 'time', 'u', 'hold', 'yur', 'ipad', '2', 'air', 'snap', 'pic', 'reminds', 'priest', 'holding', 'bible', 'except', 'designed', 'california', 'sxsw']",1,0,0,30,2
Great! See u there RT @mention I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. #SXSW,iPad or iPhone App,1,"['great', 'see', 'u', 'rt', 'mention', 'ill', 'austin', 'convention', 'center', 'today', 'w', 'mention', 'fam', 'showing', 'new', 'iphone', 'game', 'sxsw']",1,2,0,24,7
"Foursquare ups the game, just in time for #SXSW {link} - Still prefer @mention by far, best looking Android app to date.",Android App,1,"['foursquare', 'ups', 'game', 'time', 'sxsw', 'link', 'still', 'prefer', 'mention', 'far', 'best', 'looking', 'android', 'app', 'date']",1,1,1,21,4
All iphone users kill yo self if u hated on ubertwitter New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW,iPad or iPhone App,1,"['iphone', 'user', 'kill', 'yo', 'self', 'u', 'hated', 'ubertwitter', 'new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw']",3,0,0,24,0
Are iPhone users really this clueless about the Android OS / UI? Or does this presentation seem basic for everyone else too? #sxsw,iPhone,0,"['iphone', 'user', 'really', 'clueless', 'android', 'o', 'ui', 'presentation', 'seem', 'basic', 'everyone', 'else', 'sxsw']",1,0,0,22,3
"Hey iPhone users: if you have both Instagram and Hipstamatic, which do you enjoy using more? #SXSW week is sure making things interesting.",iPhone,0,"['hey', 'iphone', 'user', 'instagram', 'hipstamatic', 'enjoy', 'using', 'sxsw', 'week', 'sure', 'making', 'thing', 'interesting']",1,0,0,23,4
Attn: dude using new iPad as a camera in the middle of an overcrowded #sxsw presentation. You rock. #fail,iPad,0,"['attn', 'dude', 'using', 'new', 'ipad', 'camera', 'middle', 'overcrowded', 'sxsw', 'presentation', 'rock', 'fail']",2,0,0,19,3
"The iPhone version of Flipboard is being totally redesigned for that platform, @mention says #sxsw",iPhone,0,"['iphone', 'version', 'flipboard', 'totally', 'redesigned', 'platform', 'mention', 'say', 'sxsw']",1,1,0,15,1
Loving the video of Google Geo geeks skiing at Lake Tahoe. #marissagoogle #SXSW,Google,0,"['loving', 'video', 'google', 'geo', 'geek', 'skiing', 'lake', 'tahoe', 'marissagoogle', 'sxsw']",2,0,0,13,1
I love the waves!!!!!! {link} iPad Webber #japan #sxsw,iPad,1,"['love', 'wave', 'link', 'ipad', 'webber', 'japan', 'sxsw']",2,0,1,9,6
Just spoke with google about how they are using semantic tech to make searching user reviews better #sxsw #cmswire #web30,Google,1,"['spoke', 'google', 'using', 'semantic', 'tech', 'make', 'searching', 'user', 'review', 'better', 'sxsw', 'cmswire', 'web30']",3,0,0,20,0
traded the Xoom I won at the JS party for the iPad 2 @mention won #sxsw #winwin #winning #tigerblood,iPad,1,"['traded', 'xoom', 'j', 'party', 'ipad', '2', 'mention', 'sxsw', 'winwin', 'winning', 'tigerblood']",4,1,0,19,0
Looks like you may be able to fork over the cash for a new #ipad2 at ##sxsw {link},iPad,0,"['look', 'like', 'may', 'able', 'fork', 'cash', 'new', 'ipad2', 'sxsw', 'link']",3,0,1,18,0
Doing an e-mail interview with @mention who is in Japan with just an iPhone. This week has been nothing if not surprising. #SXSW,iPhone,0,"['email', 'interview', 'mention', 'japan', 'iphone', 'week', 'nothing', 'surprising', 'sxsw']",1,1,0,23,3
"Mr. Google, @mention : Do you recommend submitting to article banks as an SEO strategy? {link} (I'm not a big fan.) #sxsw",Google,0,"['mr', 'google', 'mention', 'recommend', 'submitting', 'article', 'bank', 'seo', 'strategy', 'link', 'im', 'big', 'fan', 'sxsw']",1,1,1,21,8
"Dear Apple, could you roll a hot dog cart full of iPad 2's down to the Austin Convention center. (And bring hot dogs?) #sxsw",iPad,1,"['dear', 'apple', 'could', 'roll', 'hot', 'dog', 'cart', 'full', 'ipad', '2', 'austin', 'convention', 'center', 'bring', 'hot', 'dog', 'sxsw']",1,0,0,24,6
"So strange, mixed tweets of #ipad spammers, #sxsw, and regular life together w/Pacific Rim rocking near nuclear disaster. Does not compute",iPad,0,"['strange', 'mixed', 'tweet', 'ipad', 'spammer', 'sxsw', 'regular', 'life', 'together', 'wpacific', 'rim', 'rocking', 'near', 'nuclear', 'disaster', 'compute']",2,0,0,21,5
"[On iPhone, mute tags, people, conversations_] ""so does @mention for those on mobile #SXSW #notatSXSW "" [RT @mention",iPhone,0,"['iphone', 'mute', 'tag', 'people', 'conversation', 'mention', 'mobile', 'sxsw', 'notatsxsw', 'rt', 'mention']",2,2,0,17,9
"New iPhone, new iPad 2, and they come running as fast as they can, cuz every girl crazy about a sharp Mac man... *strums guitar* #SXSW",iPhone,1,"['new', 'iphone', 'new', 'ipad', '2', 'come', 'running', 'fast', 'cuz', 'every', 'girl', 'crazy', 'sharp', 'mac', 'man', 'strum', 'guitar', 'sxsw']",1,0,0,26,8
pdparticle: @mention Who said you won't be able to get the iPad 2 at #SXSW? Apple is opening a pop-up store i... {link},iPad,0,"['pdparticle', 'mention', 'said', 'wont', 'able', 'get', 'ipad', '2', 'sxsw', 'apple', 'opening', 'popup', 'store', 'link']",1,1,1,23,7
Now online: First iPad 2 in the Wild at #SXSW {link},iPad,0,"['online', 'first', 'ipad', '2', 'wild', 'sxsw', 'link']",1,0,1,11,1
"Cover time! #sxsw (@mention Apple Store, SXSW w/ 9 others) {link}",Apple,1,"['cover', 'time', 'sxsw', 'mention', 'apple', 'store', 'sxsw', 'w', '9', 'others', 'link']",1,1,1,11,5
Hey People! Down here at #sxsw and we are about to launch @mention Follow for all the details and a chance for a free iPad 2 !,iPad,1,"['hey', 'people', 'sxsw', 'launch', 'mention', 'follow', 'detail', 'chance', 'free', 'ipad', '2', '']",1,1,0,26,2
I want one!! It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},iPad,1,"['want', 'one', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', '2', 'launch', 'link']",1,0,1,25,4
"Oh, #Apple... you are ridiculous: Before It Even Begins, Apple Wins#SXSW {link} via @mention",Apple,1,"['oh', 'apple', 'ridiculous', 'even', 'begin', 'apple', 'winssxsw', 'link', 'via', 'mention']",2,1,1,14,6
"Yes, there's a line in front of the all-but-confirmed pop-up Apple Store at #SXSW. {link}",Apple,0,"['yes', 'there', 'line', 'front', 'allbutconfirmed', 'popup', 'apple', 'store', 'sxsw', 'link']",1,0,1,15,6
"Yes, there's a line in front of the all-but-confirmed pop-up Apple Store at #SXSW. {link} /via @mention",Apple,0,"['yes', 'there', 'line', 'front', 'allbutconfirmed', 'popup', 'apple', 'store', 'sxsw', 'link', 'via', 'mention']",1,1,1,17,7
it's apple's decision though to not partake in the discussion and be open / dev friendly #browserwars #sxsw /cc @mention,Apple,0,"['apple', 'decision', 'though', 'partake', 'discussion', 'open', 'dev', 'friendly', 'browserwars', 'sxsw', 'cc', 'mention']",2,1,0,19,4
Hope there's time left for Poked Liked and retweeted and Google love story (social vs search). #sxsw,Google,0,"['hope', 'there', 'time', 'left', 'poked', 'liked', 'retweeted', 'google', 'love', 'story', 'social', 'v', 'search', 'sxsw']",1,0,0,17,4
"Foursquares Extra Special: A Revamped, Fully Automated Merchant Platform {link} #DennisCrowley #iPhone #SXSW",iPhone,0,"['foursquare', 'extra', 'special', 'revamped', 'fully', 'automated', 'merchant', 'platform', 'link', 'denniscrowley', 'iphone', 'sxsw']",3,0,1,13,2
Genius idea RT @mention Apple Popup Store at #SXSW {link},Apple,1,"['genius', 'idea', 'rt', 'mention', 'apple', 'popup', 'store', 'sxsw', 'link']",1,1,1,10,0
Update: heading to the apple store so I can buy an iPad. #sxsw,iPad,1,"['update', 'heading', 'apple', 'store', 'buy', 'ipad', 'sxsw']",1,0,0,13,2
"Getting ready for ""iPad design headaches"" #sxsw",iPad,0,"['getting', 'ready', 'ipad', 'design', 'headache', 'sxsw']",1,0,0,7,2
Getting ready for #sxsw by installing @mention on my iPhone. Woot! {link},iPad or iPhone App,1,"['getting', 'ready', 'sxsw', 'installing', 'mention', 'iphone', 'woot', 'link']",1,1,1,12,2
"Getting ready for a session on Designing iPad Interfaces by Lynn Teo. Ballroom A, Austin Convention Center. #sxsw",iPad,0,"['getting', 'ready', 'session', 'designing', 'ipad', 'interface', 'lynn', 'teo', 'ballroom', 'austin', 'convention', 'center', 'sxsw']",1,0,0,18,3
Getting ready for Designing iPad Interfaces #SXSW (@mention ACC - Ballroom A w/ 39 others) [pic]: {link},iPad,0,"['getting', 'ready', 'designing', 'ipad', 'interface', 'sxsw', 'mention', 'acc', 'ballroom', 'w', '39', 'others', 'pic', 'link']",1,1,1,16,7
Getting ready for my iPad 2 vs Android panel at #SXSW come check it out at 230!,iPad,0,"['getting', 'ready', 'ipad', '2', 'v', 'android', 'panel', 'sxsw', 'come', 'check', '230']",1,0,0,17,1
"Getting ready for Your Mom Has An IPad: Designing For Boomers.
{link} #SXSW",iPad,0,"['getting', 'ready', 'mom', 'ipad', 'designing', 'boomer', 'link', 'sxsw']",1,0,1,13,2
